country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
Ukraine,2018,20673,LVIV REGION 2018,757,180,192,49.5661221128,23.665240951,"A hoard of 757 Roman Imperial denarii and a silver ingot was discovered by a treasure hunter on January 11, 2018 in the Lviv region. Information about the find, the silver ingot and a general photo of the bunch uncleaned coins were published on the Ukrainian treasure hunter forum Violity on 11 and 12 January 2018. According to the finder, the hoard was discovered in the forest at a depth of 30-40 cm. Initially a few slipped coins were found, and then the rest of the hoard. Among the coins, a silver ingot (ca. 8.7x1.5 cm) and a fragment of pottery were found. Only photos of 17 coins and the silver ingot were published separately. The further fate of the hoard is unknown, however, most probably it was sold at the Violity auction. Coins: Nerva (1), Hadrian (4), Hadrian (Aelius) (1), Hadrian (Antoninus Pius) (1), Antoninus Pius (3), Antoninus Pius (Diva Faustina I) (1), Marcus Aurelius (3), Marcus Aurelius (Lucius Verus) (1), Marcus Aurelius (Lucilla) (1), Commodus (1), no information (740).",Sold,II century
Romania,1959,2601,SĂLAŞURI,3200,158,161,46.374,24.774,"3200 silver coins found with bronze cauldron: 3197 denarii, 3 drachmas Lycia: Republic - Antoninus Pius (AD 158-161) . 10.8 kg","Museum ”Dr. Molnár István”, Cristuru Secuiesc, Romania (1965)",II century
"England, United Kingdom",1832,103,HORSEHEATH 1832,200,161,169,52.097331,0.37819059,"Approx. 200 Roman silver coins found by chance as a waggon had crushed the jar that contained them. One of the accounts relating to this find gives a list of emperors: Nero, Vespasian, Titus, Domitian, Nerva, Trajan, Hadrian, the two Antonines, Faustina and L. Aelius Verus.",NA,II century
Germany,1977,17030,DIEBURG 1977/8,5,152,153,49.89738,8.84613,"A cultic area with two temples was excavated southwest of the intersection of Groß-Umstädter straße/Aschaffenburger straße. One of the two temples had a quadratic cella, corresponding to the Gallo-Roman type. A small hoard of 5 bronze coins (Trajan to Antoninus Pius) and a complete set of cultic vessels was found in its immediate vicinity.",NA,II century
Poland,1901,13660,GOLUB-DOBRZYN,2,183,183,53.1087,19.054,"Two denarii: Antoninus Pius, Commodus (AD 183).",Lost,II century
Germany,1838,8155,GUSTORF,300,125,138,51.07084,6.56698,"A hoard of 200-300 mainly gold coins (Claudius - Hadrian), found while digging peat in Gustorf in 1838/1839. Several finders are reported. Some coins were bought by the Berlin Münzkabinett (16 gold, 2 silver and 3 bronze coins).",Berlin (part only),II century
Germany,1931,17343,LAUSITZ,53,154,155,51.513739,13.349942,"A hoard of 52 denarii (Vespasian - Antoninus Pius) and 1 drachm of Amisus, found during the breaking up of soil in Lausitz. The hoard might have been associated with a series of 7 cremation graves.",Museum Bad Liebenwerda,II century
Romania,1935,16279,GURA VĂII 1935-1937,36,138,161,46.266903,26.832197,Unknown originally number of coins. Most likely there is just one hoard found here and 36 denarii are known: Vespasian – Antoninus Pius (AD 138-161).,NA,II century
Algeria,1858,4872,BOU ISMAÏL,5,147,176,36.64,2.691,"The hoard was found in a void within a Roman wall and comprised 5 sestertii: 1 Hadrian, 1 Antoninus Pius, 2 Marcus Aurelius, 1 Faustina II (AD 147-176).",NA,II century
"England, United Kingdom",2002,14779,ASHWELL (CONTEXT 203),10,119,128,52.044311,-0.17877547,"A deliberate deposit from the excavations at Ashwell. E Ghey writes: Group 2002 T215 (5) consisted of items in a 'placed deposit' in context 203. This deposit consisted of two copper alloy units of Tasciovanus, four copper alloy units of Cunobelin, one silver Icenian unit, a pierced dupondius of Claudius, an as of Vespasian and an as of Hadrian. The non-coin objects consisted of second century AD Roman objects (a brooch, mounts, numerous fragments of iron mail armour and implements, a fragment of a pipe-clay figurine) and part of a Bronze Age spearhead, in addition to fragments of pottery, animal bone and cremated bone. The as of Hadrian places deposit (5) in the second century AD at the earliest; a time in which the coin evidence as a whole suggests a reduction in activity at the site.",British Museum,II century
Russia,1977,18350,ANAPA 1978,34,123,130,44.8964,37.3092,"Hoard of 34 bronze sstaters of an autonomous (Agrippia) city and Bosporan kings: Aspurgus, Gepaepyris, Rhescuporis II, Sauromates I, Cotys II, Sauromates II and one issue of the mint of Agrippia Caesarea (Phanagoria).","Museum of Anapa, Russia (labelled as the ""Gunyaevsky Hoard""; inv.nos. AM 10750/1-34)",II century
France,1869,5840,CHEVILLÉ,22,125,128,47.9485,-0.2229,"The hoard was found buried under a small heap of stones and comprised 22 bronze coins. Of these coins, 11 were identified as dupondii or asses of particular emperors. The others were not identified with any certainty, but were 'more or less recognisable' as issues of Vespasian or Titus, Domitian, Trajan and Hadrian.",NA,II century
Romania,1976,2594,BELCINU,24,141,141,44.1246,23.8116,"The hoard comprised an unknown number of coins of which 24 denarii, including 11 Republican issues and 13 imperial issues from Vitellius to Antoninus Pius were recorded.","Muzeul Olteniei, Craiova, Romania; inv.no. 12744",II century
Egypt,1900,7784,TELL UMM EL-BREIGÂT A42,28,138,139,29.1078,30.7672,"28 billon Alexandrian tetradrachms: Claudius I - Antoninus Pius (AD 138-139). Probably a hoard, found during excavations.","Museum of Anthropology of the University of California, Berkeley, USA (1935)",II century
Romania,1957,16314,BUTIMANU,11,181,181,44.692753,25.898518,11 denarii: Vespasian – Commodus (Divus Marcus Aurelius ) (AD 181).,NA,II century
Ukraine,1865,18140,SARNKI GORNYIE,29,180,192,49.175321543768,24.718091378671,Unknown originally number of coins found with a ceramic vessel. Only 29 denarii were documented: Hadrian - Commodus (AD 180-19922).,NA,II century
Denmark,2009,13124,SØTOFTEGÅRD,11,159,161,55.787,12.311,"Eleven coins found over three private searches; one in 2009, four in 2011 and six in 2012 (described as ""being stacked""). The 11 coins are dated from Nerva to Antoninus Pius. It is not certain that all 11 coins are part of a hoard, but it is likely as they have been found within a small geographical area.",National Museum of Denmark,II century
"England, United Kingdom",1911,1598,CORBRIDGE (SITE XXIX),162,158,159,54.970615,-2.0327732,"A bronze jug containing 160 aurei, found on site 29 in Corbridge. Two bronze coins were found filling the narrow neck of the jug, where they had been placed, to act as a stopper to the narrow neck.",British Museum (coins); Corbridge Museum (jug),II century
Romania,1896,2600,PĂULENI,126,154,161,46.426,25.185,"126 bronze coins: 88 sestertii, 9 dupondii, 8 asses, 1 provincial coin; 20 bronze coins unknown denomination: Augustus - Antoninus Pius (AD 154-161).","Hungarian National Museum, Budapest, Hungary (1897); inventory list no. 460/1896",II century
Slovenia,1827,8967,SV. MARJETA,3,174,175,46.261,15.281,(?) 3 denarii: Antoninus Pius - Marcus Aurelius (AD 174-175).,Dispersed,II century
Greece,1957,20025,ATHENS 1957 ACROPOLIS,59,172,192,37.9719,23.7263,"A hoard of 59 plated Roman silver coins (cistophori and denarii), found on the south slope of the Acropolis in excavations by the Greek Archaeological Service, near the central room of the Eastern Roman cistern. Of the 59 coins, 35 could be identified: 16 cistophoric tetradrachms (Claudius – Nerva) and 19 denarii (Trajan – Commodus).",NA,II century
Romania,1970,16340,CIOLPANI,1055,193,194,46.748116,26.744057,"1,055 denarii found with a ceramic vessel: Nero – Septimius Severus (AD 193-194).","History Museum, Piatra Neamț, Romania (1,042 coins; inv.no. C 706); History Museum ""lulian Antonescu"", Bacău (8 coins); private collections (5 coins)",II century
Ukraine,1887,18213,KYIV 1887,26,180,192,50.514704234981,30.586386369441,Hoard of circa 350 silver coins. 26 denarii: Vespasian - Commodus (AD 180-192). A tetradrachm of Thassos (intruder?) were documented.,"Museum of Divinity, Kyiv, Ukraine .",II century
Netherlands,1990,13959,NEDERWETTEN 1990,21,138,161,51.49,5.518,"Hoard of 21 sestertii. Among them coins of Domitian, Nerva, Hadrianus and Antoninus Pius (AD 138).",NA,II century
Denmark,2001,13421,HELLERNE,7,183,184,55.707992,12.29287,Seven denarii found through several rounds of detecting.,NA,II century
Croatia,1907,2801,OSATINA,34,145,161,45.386513,18.51133,"Unknown originally number of coins. 34 bronze coins: 21 sestertii, 13 dupondii: Trajan - Antoninus Pius (AD 145-161).","Archaeological Museum Zagreb, Croatia (33) - 1909",II century
Poland,2015,18538,WTÓREK 2015,39,180,192,51.638072540174,17.887858048589,"Hoard of 39 denarii, 26 glass and amber beads, several fragmentary specimens, and fragments of metal ornaments, including two silver brooches: Vespasian - Commodus. ""Denarii are dated to the second half of the 1st century – the end of 2nd century AD, dating of the brooches, however, indicates that the hoard was deposited in the second half of the 5th century AD.""","Regional Museum, Kalisz, Poland",II century
Israel,2003,7726,AKKO-PTOLEMAIS 2003,46,118,118,32.924304526069,35.083627726053,The hoard comprised 46 tetradrachms dated between AD 60/1 and AD 118.,Israel Antiquities Authority (IAA 106202-106247),II century
"England, United Kingdom",1795,62,HUGHENDEN 1795,24,138,180,51.674349,-0.77215784,Hughenden - Upon Piggott Common: 24 Roman coins (copper) discovered 1795 in throwing up a bankan earthen vessel about 18 inches below the surface.,NA,II century
Belarus,2013,17428,VAUKAVYSK,140,180,192,53.1561,24.4513,The hoard was discovered in 2013 within the boundaries of Vaukavyski County. Consisted of at least 140 denarii (Nerva-Commodus). The circumstances and exact location of the find are unknown.,private collection,II century
France,1906,6064,BUJALEF,250,138,161,45.795283,1.626992,The hoard comprised approximately 250 sestertii dating to the second century AD and weighing between 5 and 6kg.,NA,II century
Germany,1938,17101,GEILENKIRCHEN-LINNICH,35,186,187,50.968396,6.113817,"The coins were found in 1938/39 during excavation works on the west wall in the region of Geilenkirchen-Linnich (Kreis Jülich). 14 of the coins were lost. The remaining 21 ones are sestertii, ranging from Trajan to Commodus. All are very worn.",NA,II century
France,1963,6073,SAINT-PARDOUX,31,189,189,46.074,1.281,"The hoard comprised 31 sestertii, stacked one on top of the other, suggesting that they may have originally been packed in a tube or similar which has not survived: Nerva - Commodus (AD 189).","Musée de Saint-Pardoux, France",II century
Romania,1961,8943,COCOȘEȘTI,79,103,111,45.0071,25.9899,Circa 350 republican and imperial denarii discovered. 79 denarii have been studied: Republic - Trajan (AD 103-111).,"Muzeul Județean de Istorie și Arheologie Prahova, Ploiești, Romania (35 coins), inv. nos. 920730-920761; private collection (44 coins)",II century
France,1857,7118,MONTAIGU,170,180,180,49.5353,3.8319,The hoard comprised either a) a ceramic vessel containing several hundred sestertii of Nero to Marcus Aurelius. b) two ceramic vessels found on separate occasions containing 60 and 110 coins respectively.,NA,II century
Belgium,1993,8555,GIVRY 1993,167,180,192,50.379,4.036,162 sestertii and 1 as. The origins of this hoard is doubtful. It is also possible that it contains 2 sestertii from Marcus Aurelius and 2 imitations of a double sestertius from Postumus.,NA,II century
France,1864,8747,ARENTHON,2,161,180,46.106,6.334,"Funerary find: 2 aurei in a grave: Nero, Marcus Aurelius","Musée Château d'Annecy, France; Registre des entrées, III, f. 114, nos. 3558-3559",II century
France,1832,7057,MELUN 1832,12,161,180,48.534,2.654,"The hoard comprised 31 bronze coins from Augustus to Marcus Aurelius, not further described.",NA,II century
Croatia,1932,5391,GAREŠNICA,157,119,122,45.5757,16.9448,157 denarii were found but details were only provided for 37 coins: Vespasian - Hadrian (AD 117-138),Archaeological Museum in Zagreb (37 coins); dispersed,II century
Portugal,1890,12884,SANTO TIRSO DE PRAZINS,5,128,129,41.488,-8.304,Unknown originally number of coins. Only five coins are recorded. Uncertain whether they were found together.,"Museu de Martins Sarmento, Guimarães. Portugal",II century
"England, United Kingdom",1996,1521,YELVERTON,4,157,161,52.576986,1.3635692,"Four aurei (Nero to Antoninus Pius) recorded at 4 different points in time, between 1996 and 2002, clearly forming a hoard. Many other metal-detected finds from site, Roman-post-medieval.",not known,II century
France,1853,7012,TRIEL-SUR-SEINE,4,138,161,48.982,2.005,"The hoard was found in a burial which contained 'two middle bronzes of ""Antoninus"" and one of Faustina II, as well as a unidentified sestertius.",NA,II century
Ukraine,1922,18303,PRIKUTIN 1922,375,180,192,50.952471554368,32.234229714621,"Hoard of 375 denarii. Only 7 coins were mentioned: Antoninus Pius, Faustina I, Faustina II 3, Lucilla, Commode.",Old collection K. I. Samburski (until 1930),II century
"England, United Kingdom",1911,1603,CORBRIDGE (SITE XXVIII),8,125,128,54.970615,-2.0327732,"A find, comprising one aureus and seven denarii, was made at the south end of site XXVIII. The coins were found loose on the floor of a house of the Antonine period.",Corbridge Museum,II century
Hungary,1900,5248,MOCSOLÁD,1243,163,176,46.05,18.27,"1243 silver coins: 1241 denarii, 2 drachmas: Republic - Marcus Aurelius (AD 164)",NA,II century
Spain,1999,12886,SEGOBRIGA 1999,7,151,152,39.892,-2.808,Seven sestertii found sealing a child burial in one of the house of C. Iulius Silvanus: Domnitian - Antoninus Pius (AD 151-152).,"Museo de Cuenca, Spain",II century
Ukraine,1864,18193,BORINYA,100,180,192,49.07299521008,23.000729833964,Hoard of 100 denarii: Trajan - Commodus (AD 180-192).,NA,II century
Denmark,2003,20019,NR. FUGLESANG,5,163,176,55.128596526964,15.136259660944,Five denarii found during survey in small area. Interpreted as small disturbed hoard.,NA,II century
Austria,1846,6171,SACHSENGANG,700,161,180,48.174,16.585,"700 aurei and denarii found with a pot, probably ending with coins of Marcus Aurelius (AD 161-180).",lost,II century
Hungary,1959,5257,SZOMBATHELY 1959 B,978,176,180,47.231,16.622,(1006) 978 denarii: Vitellius - Marcus Aurelius (AD 177).,NA,II century
France,1682,7232,PLESSIS-DE-ROYE,1505,161,161,49.578,2.833,"The hoard comprised between 1,400 and 1,500 'copper' coins from Nero to Antoninus Pius.",NA,II century
Israel,2009,7596,TE'OMIM CAVE (C),24,132,136,31.726233729437,35.020295136245,"The hoard comprised 5 gold coins, 15 silver coins, and 4 bronze coins dated to the Second Jewish Revolt (AD 132-136).",Israel Antiquities Authority (IAA 135182-135205),II century
Algeria,1952,4868,ARZEW,4,161,180,35.855,-0.314,"A hoard of sestertii of which 4 pieces are known: Hadrian, Antoninus Pius, Faustina II and Lucilla.",NA,II century
Poland,1906,5251,ŁĘGOWO,215,166,166,52.789444,17.169444,215 denarii: Nero to Marcus Aurelius (AD 166).,"Museum, Poznań, Poland (in 1914).",II century
Germany,1988,16717,WALHEIM 1988,25,147,148,49.012909,9.152548,"The hoard was found during the 1988 excavation in the southern part of the Roman vicus. The coins (26 denarii, ranging from Nero to Antoninus Pius) were corroded together in a clump.",NA,II century
France,1800,5858,SAINT-GERVAIS-EN-BELIN,50,138,161,47.877153,0.217347,"The hoard comprised a terracotta vessel containing approximately 50 sestertii of Trajan, Hadrian and Antoninus Pius. The hoard was found on the Mortrais farm.",NA,II century
Bulgaria,1910,10414,NOVI PAZAR,40,161,180,43.3467,27.1922,Unknown initial number of denarii. 40 coins entered the museum collection in Sofia: Nero - Marcus Aurelius (AD 161-180).,"National Archaeological Institute with Museum, Sofia, Bulgaria; inv.no. X",II century
Switzerland,2001,6446,AUGST BL-INS. 28 2001,10,183,185,47.531,7.723,"Found during excavations. Assemblage of 10 aes coins, Domitian to Commodus, in a roadside ditch, spread out over ca. 5x1 metres. The hoard comprised 3 dupondii and 7 asses.",NA,II century
Algeria,1969,16909,GUELMA 1969,5,114,117,36.4681,7.432,"Unknown number of aurei and silver coins found with a ceramic vessel. Only five aurei were seen: Trajan 4, Trajan for Plotina 1.",NA,II century
Romania,1965,16286,ARINI,12,178,178,46.34705,27.193651,12 denarii: Republic – Marcus Aurelius (Commodus Augustus) (AD 178). Some doubts have been expressed as the coins are now in a private collection.,Private collection,II century
Romania,1932,8937,PLOIEȘTI,12,114,117,44.951,26.015,12 denari: Vespasian - Trajan (AD 114-117).,"Institutul de Arheologie, Bucharest, Romania",II century
Czech Republic,1921,15874,NEBOVIDY 1921,5,117,138,49.989687000000004,15.216286,"Group of 5 coins: Tiberius (Divus Augustus) as, Claudius I as, Nero 1 denarius, 1 sestertius, Hadrian sestertius (AD 117-138).","Regional museum, Kolín, Czech Republic",II century
